Product Name,Price
瑜珈美女 擬真開腿緊實半身娃娃 青春少女 8.5kg【限宅配】,"NT$3,990 NT$4,389"
日本NPG 名器の証明 小唇控え肉疣凸起膣口の真實感自慰器 水卜櫻,"NT$1,880 NT$2,068"
肥鮑美穴 肉感仿真雙穴雙交倒模自慰器 2110g,"NT$1,099 NT$1,209"
誘惑肥鮑 肉感仿真雙穴雙交倒模發音震動自慰器 1920g,"NT$1,280 NT$1,408"
Him＆Her 淫亂胸姐 秘密誘惑 雙穴究極性交自慰器 1.4kg,NT$790 NT$869
Enjoy Love 愛姬 仿真褶皺凸核腔壁二穴美體自慰器 1.9kg,NT$899 NT$989
Enjoy Love 尹智恩 微隆起陰阜交錯顆紋二穴構造美苞自慰器 2kg,"NT$999 NT$1,099"
Enjoy Love 嫩女花苞 飽滿Q彈陰部肛交雙穴自慰器,NT$699 NT$769
Enjoy Love 開腿少女 螺旋肉褶顆粒陰肛雙穴自慰器,NT$699 NT$769
RLX 淫口蜜穴 帶牙含舌口部陰部雙頭快感自慰器,NT$339 NT$379
Enjoy Love 口陰雙穴 含莖插陰雙重激爽舌牙刺激自慰器,NT$469 NT$519
Enjoy Love 裹胸妹妹 仿真陰部皮紋內通道環紋肉芽雙穴自慰器,NT$380 NT$418
肉宮名器 幼女稚乳無毛宣言 肉厚飽滿內腔潮紅陰道仿真自慰器 800g,NT$499 NT$549
裸の熟女 3D立體肉慾雙淫穴半身自慰器 1800g,"NT$990 NT$1,099"
Enjoy Love 珠圓玉臀 陰肛雙交Q彈肉感自慰器 2170g,"NT$990 NT$1,099"
牛仔女郎 誘魅立體仿真雙穴自慰器 1300g,NT$680 NT$749
絲襪女郎 誘魅立體仿真雙穴自慰器 1000g,NT$580 NT$638
Him＆Her 情欲姊妹花 ‧ 慾女解禁上下2嫩穴交互抽插自慰器,NT$680 NT$759
CARZY BULL 艾瑪姐妹 雙陰入口3D通道環環緊扣收緊自慰器,NT$580 NT$638
CARZY BULL 茱莉亞 環環相扣立體縮緊3D通道自慰器,NT$299 NT$329
豐乳小寶貝 誘惑曲線肉感の純汁激爽美穴自慰器,NT$299 NT$329
Msung 波多野子 9頻雙震顫脈動爆發式電動飛機杯,NT$799 NT$879
Hgod 旅行者 全自動猛烈抽插活塞伸縮互動發音真空吸吮口交飛機杯,"NT$1,790 NT$1,988"
Hgod 007 智能自適應全身蠕動吸夾吞吐飛機杯,"NT$1,799 NT$1,988"
VOLKSLOVER 羞澀杯 顫爽雙穴免提飛機杯,NT$780
Luoge 真空負壓 智能5D全包裹吸夾吞吐鍛鍊飛機杯,"NT$1,280 NT$1,409"
PRETTY LOVE Emily 軟舌毛刷矩陣 無極變速震動鍛鍊自慰杯,NT$590 NT$649
Double 擼霸 一炮雙饗穴 逼真雙頭爆爽飛機杯,NT$780 NT$990
Hgod 007-IV 領航旗艦杯 智能高科技伸縮旋轉吮吸互動發音飛機杯,"NT$1,990 NT$2,199"
YEAIN 魔法手指 液晶觸控顯示9X9節奏伸縮+蜜舌撩舔 多功能擊殺按摩棒,"NT$1,880 NT$2,068"
日本Prime 10X10蜜舌舔撩震動刺激器,"NT$1,080 NT$1,199"
火辣魔舌 四合一舌尖極速多用途按摩器 (加溫款),NT$529 NT$589
火辣魔舌 四合一舌尖極速多用途按摩器,NT$499 NT$549
珠旋 吮吸伸縮轉珠蠕動舌舔電動按摩棒 粉膚色,NT$569 NT$598
Drywell 涉い井 男外用久戰控時濕巾 1片 隨身包,NT$49 NT$99
日本NPG JULIA 愛液潤滑液 80ml,NT$115 NT$164
日本NPG Luve 高濃度潤滑液 360ml,NT$450 NT$495
日本PEPEE Exciting 水溶性潤滑液 360ml,NT$450 NT$495
蕾絲邊大腿網襪 中網格 粉色,NT$98 NT$159
YEAIN夜樱 火箭小鋼砲 內外夾擊伸縮 後庭震動器 無線遙控,NT$899 NT$999
Enjoy Love 新手探索新奇 震動拉繩連珠後庭塞 紫/黑,NT$199
UFO電動飛機杯 9X9伸縮震動 螢幕顯示語音呻吟,"NT$2,699 NT$2,970"
YEAIN 金剛 9x9頻 伸縮震動加溫呻吟電動飛機杯,"NT$2,290 NT$2,520"
PRETTY LOVE Willie 青春版U+ 雙旋風震動聰明球 遙控款,NT$598 NT$659
PRETTY LOVE Starks 無極震動逼真老二棒穿戴褲 可分離式,NT$899 NT$999
YEAIN夜樱 雙胞胎 逼真強力吸盤陽具老二棒,NT$899 NT$999
Enjoy Love 夢幻 11吋逼真膚質假陽具 特大型,"NT$1,380"
MINI 快樂旋風 高速20頻超強AV女優按摩棒,NT$299 NT$329
日本NPG 速乾 PVA自慰器專用吸水棒,NT$290 NT$320
派蒂菈 Elliott 艾略特 10段強震 男強女樂 共震鎖精環,NT$599 NT$660
PRETTY LOVE 德勞恩 男用親膚矽膠半空心陽具穿戴褲 電動款,NT$698 NT$770
PRETTY LOVE 豪斯坦 男用親膚矽膠半空心陽具穿戴褲,NT$598 NT$660
YEAIN夜樱 月半彎 9頻震動 舌震挑逗G點加溫按摩棒,"NT$1,099 NT$1,209"
日本NPG 葵司蜜棒 10X12蠕動高頻震內外刺激按摩棒,"NT$1,499 NT$1,649"
日本Prime 男根入侵 4X6高頻震逼真老二棒,"NT$999 NT$1,099"
YEAIN 鎖愛戰神 束精固蛋加粗加長老二套 震動款,NT$298 NT$330
日本Prime 魚姬 12頻強震 G點刺激按摩棒,"NT$980 NT$1,078"
YEAIN 鎖愛雷神 束精固蛋加粗加長老二套,NT$258 NT$290
日本Prime 浪浪兔 逗陰旋轉鋼珠震動按摩棒,NT$790 NT$869
日本Prime 兔耳激震 無極推拉強弱控制按摩棒,NT$790 NT$869
刺激助興半截水晶加粗套 六件組,NT$99 NT$110
日本Prime 奧義回轉 4旋8頻10震舌撩陰 多功能按摩棒,"NT$1,380 NT$1,518"
龍骨套 四重環束助興鎖精加粗套,NT$128 NT$140
惡龍套 肉芽刺激降敏加粗水晶持久套,NT$128 NT$140
日本SSI JAPAN 天堂兔 拍震旋轉攪動按摩棒,"NT$1,190 NT$1,309"
日本Prime 昇天滿點 伸縮變頻震動 多功能轉珠按摩棒,"NT$1,090 NT$1,199"
派蒂菈 Silas 賽拉斯 7頻強震顫 男女同樂 雙環鎖精環 紫,NT$499 NT$550
日本SSI JAPAN 內外進擊 旋轉震動逼真龜頭按摩棒,"NT$1,080 NT$1,188"
派蒂菈 Silas 賽拉斯 7頻強震顫 男女同樂 雙環鎖精環 黑,NT$499 NT$550
派蒂菈 Naire 奈爾 男女共享酥麻震陰 鎖精環 10頻強震,NT$369 NT$410
日本Magic eyes 勃起SLIP強彈力陰莖蛋蛋套環 粉,NT$558 NT$620
日本逸品堂 淫夢棒 圓珠摩擦伸縮抽送按摩棒,"NT$1,380 NT$1,518"
PRETTY LOVE 快樂小兔兔 雙環延時鎖精刺激陰蒂震動環 水藍,NT$398 NT$440
PRETTY LOVE Alfreda 艾霏達 12頻強震潮玩享受按摩棒跳蛋,NT$469 NT$519
PRETTY LOVE 熱情雙耳兔 雙環鎖精刺激陰蒂震動環 水藍,NT$398 NT$440
YEAIN 皮卡丘2代 男女共爽雙鎖精環震動套 遙控款,NT$698 NT$770
日本Wild One 10頻模式12級震感IPX7防水迷你跳蛋,NT$780 NT$858
雙槍俠 鎖精環附電動假陽具 電池款 黑/膚,NT$298 NT$330
夜魔俠 增強久戰+提升續航 夜光鎖精環,NT$98 NT$110
鎖莖戰環 快感增強彈韌鎖精環 三入,NT$98 NT$110
真男兒 緊繃貼合鎖莖+包皮鏤空阻復大小雙環一組,NT$88 NT$99
YEAIN 牛魔王 男女同歡震動套環 遙控款 黑,NT$858 NT$950
日本A-one 戲乳玩陰 振動超絶1500迴轉5級雙跳蛋,NT$890 NT$979
派蒂菈 勃勃生機 馬眼刺激 機能鍛練自慰器,NT$790 NT$870
日本Prime LOVE 電動CHIN-PUMP 陰莖鍛練器,"NT$1,390 NT$1,530"
Mytoys 阿波羅火箭 7夾7震吸吮電動自慰杯 黑,"NT$1,980 NT$2,180"
YEAIN AI智能真空吸吮液晶顯示健莖鍛鍊器,"NT$2,180 NT$3,400"
日本A-one 激 振動超絶1500迴轉5級雙跳蛋,NT$769 NT$849
YEAIN 海陸空三點共震顆粒環紋龜頭訓練器 電池款,NT$598 NT$660
日本 A-one 1500迴轉5級振動 可插入長型跳蛋棒,NT$689 NT$758
YUNMAN 虐龜魔淫爪 觸手強震陰莖鍛煉自慰器 紫,NT$598 NT$660
Mytoys 潮玩 伸縮旋轉震動榨精快感電動飛機杯 相機造型,"NT$2,280 NT$2,500"
日本 A-one BIG HEAD 超重量級振動体感 可插入型跳蛋棒,NT$689 NT$758
CARZY BULL 狂牛 漢娜 褐色肌 親膚彈感自慰器,NT$399 NT$440
CARZY BULL 狂牛 柔伊 口舌帶牙 陰部雙頭褐色肌自慰器,NT$399 NT$440
CARZY BULL 狂牛 莎拉 口舌帶牙 陰部雙頭褐色肌自慰器,NT$399 NT$440
CARZY BULL 狂牛 艾琳娜 褐色肌 柔軟肉感自慰器,NT$399 NT$440
CARZY BULL 狂牛 愛麗安娜 褐色肌 柔軟彈感自慰器,NT$399 NT$440
YEAIN夜樱 高潮化妝師 10頻強震彈頭聚焦跳蛋棒,NT$468 NT$519
Mytoys My Finger 愛潮10x10段震動跳蛋按摩器(無線遙控),"NT$1,350 NT$1,489"
LILO 米莉 秒潮子彈 10頻強震挑逗無線跳蛋,NT$198 NT$219
日本Magic eye 濃密絶頂感 褶皺縱橫排列刺激自慰名器 附贈潤滑液,NT$699 NT$770
日本Magic eyes 長時間至福肉壁包裹名器 附贈潤滑液,NT$699 NT$770
日本NPG 舌好調 8頻激活肉厚舌擺震動吸吮器,"NT$1,680 NT$1,849"
YUNMAN 女同拉拉共用雙頭強震穿戴褲 遙控款,"NT$1,280 NT$1,499"
獨特自嗨假陽具褲 (一枝獨秀款/兩龍戲鳳款),NT$358 ~ NT$398 NT$439
JIUAI 琉璃者Q彈吸盤水晶透明假陽具 (XS/S/M),NT$88 ~ NT$108 NT$119
麥色真肌男模 大屌猛男半身娃娃自慰器 7.8kg (宅配限定),"NT$4,200 NT$4,620"
Cool dragon ​超高仿真皮紋雙層液態矽膠吸盤肉感假陽具 19.5cm,NT$798 NT$899
大怒神 爆筋液態矽膠逼真肉感粗壯假陽具 21cm 多色可選,NT$358 NT$399
真肉感B款 凹凸大環紋液態矽膠吸盤假陽具 20cm 多色可選,NT$278 NT$309
真肉感A款 龍麟波浪紋液態矽膠吸盤假陽具 18cm 多色可選,NT$258 NT$284
日本Magic eyes 極上體驗自慰器,NT$699 NT$770
PRETTY LOVE 柔珠按摩飛機杯 卡斯柏,NT$358 NT$399
PRETTY LOVE 柔珠按摩飛機杯 賽西爾,NT$358 NT$399
PRETTY LOVE 柔珠按摩飛機杯 契尼,NT$358 NT$399
JIUAI 萌窩杯 氣壓吸夾螺紋自慰杯 肛交款 灰,NT$198 NT$220
JIUAI 萌窩杯 氣壓吸夾螺紋自慰杯 陰交款 黑,NT$198 NT$220
日本NPG 名器02 肉厚快感自慰套,"NT$1,060 NT$1,170"
日本RIDE JAPAN OROCHI 八歧大蛇自慰器,"NT$999 NT$1,100"
日本RIDE JAPAN 真實緊縮興奮充血二層自慰器,"NT$999 NT$1,100"
日本NPG 女教師課外授業自慰器,NT$799 NT$899
日本NPG 美女看護師誘惑自慰器,NT$799 NT$899
日本NPG 放課後學生處女膜姦通夾吸自慰器,NT$799 NT$899
日本RIDE JAPAN 蘿莉CQ2 未開發處女動漫少女自慰器,"NT$999 NT$1,100"
翡翠玉臀 擬真皮紋雙穴腔道美臀自慰器 3kg,"NT$1,298 NT$1,430"
日本LOVE FACTOR 發情應援 連續攻撃三段肉壁雙穴自慰器,"NT$3,980 NT$4,380"
日本Fill Works 舌卷凸芽刺激色白美肌雙層自慰器,"NT$1,580 NT$1,750"
日本Magic eyes 濡名器 超柔感超生感二層構造自慰器,"NT$1,380 NT$1,520"
基霸 型男翹臀屁股 肛交快感自慰器 附潤滑液 5.4kg【限宅配】,"NT$2,290 NT$2,530"
CARZY BULL 狂牛 艾雅娜 褐色肌 無極震蛋雙穴自慰器 1470g,"NT$999 NT$1,100"
CARZY BULL 狂牛 塔盧拉 褐色肌 無極震蛋雙穴自慰器 1470g,"NT$999 NT$1,100"
CARZY BULL 狂牛 蜜拉 軟彈肉感 無極震蛋雙穴自慰器 1470g,"NT$999 NT$1,100"
CARZY BULL 狂牛 埃諾拉 褐色肌 無極震蛋雙穴自慰器 1470g,"NT$999 NT$1,100"
千奈美 蜂腰翹臀 啪肉感半身娃娃 19kg 乳陰肛三交 輕熟人妻款【限宅配】,"NT$8,999 NT$9,999"
千奈美 蜂腰翹臀 啪肉感半身娃娃 19kg 乳陰肛三交 氣質女模款【限宅配】,"NT$8,999 NT$9,999"
JIUAI 蜜壺之妹 肉感撞擊陰肛雙穴自慰器,NT$398 NT$440
蜜桃美乳 咪咪球+美穴自慰器,NT$298 NT$330
硬漢肌霸 跪姿半身猛男陽具自慰器 8.5kg (宅配限定),"NT$3,980 NT$4,399"
BAILE EMEKA 埃梅卡 雙層滑皮吸盤假陽具 9.2吋,NT$498 NT$549
迷人夢夢 韻味熟女 嫩穴美尻彈軟自慰器 5Kg 附潤滑液【限宅配】,"NT$2,390 NT$2,630"
BAILE CREEL 克里爾 雙層滑皮吸盤假陽具 8.1吋,NT$398 NT$439
迷人夢夢 青春稚女 嫩穴美尻彈軟自慰器 5Kg 附潤滑液【限宅配】,"NT$2,390 NT$2,630"
BAILE DUVAL 杜瓦爾 雙層滑皮龍骨吸盤假陽具 7.6吋,NT$398 NT$439
美良子 一字馬饅頭美陰肉感雙穴名器 熟妻女體款 3kg,"NT$1,598 NT$1,760"
美良子 一字馬饅頭美陰肉感雙穴名器 少女體款 1.4kg,NT$898 NT$999
美良子 一字馬饅頭美陰肉感雙穴名器 幼女體款 850g,NT$398 NT$440
BAILE MENDEL 孟德爾 雙層滑皮龍骨吸盤超長超粗假陽具 10.2吋,NT$598 NT$658
BAILE LISLE 利斯爾 雙層滑皮仿真吸盤假陽具 8.1吋,NT$438 NT$499
CARZY BULL 狂牛 凱莉 無極震蛋雙穴自慰器 850g,NT$698 NT$770
CARZY BULL 狂牛 艾米莉亞 掰腿姿無極震蛋陰肛自慰器 1750g,"NT$999 NT$1,100"
BAILE NAJIM 納吉姆 雙層滑皮龍骨仿真吸盤假陽具 8.5吋,NT$498 NT$548
仙女臀 熟鮑款 全自動夾吸吮震動 語音呻吟 雙穴自慰器 附耳機【限宅配】,"NT$2,890 NT$3,180"
仙女臀 嫩鮑款 全自動夾吸吮震動 語音呻吟 雙穴自慰器 附耳機【限宅配】,"NT$2,890 NT$3,180"
BAILE ALTON 奧爾頓 雙層滑皮龍骨仿真吸盤假陽具 9.4吋,NT$498 NT$548
PRETTY LOVE Tommy 湯米 伸縮撞擊旋轉液態矽膠逼真假陽具 遙控款,"NT$1,580 NT$1,738"
美慾臀 飽滿肥嫩擬真肌紋陰肛雙穴自慰器 智能發音款 3.6kg,"NT$1,898 NT$2,090"
真肌狂屌 唇槍舌戰伸縮震動肉感假陽具 (遙控款) 小號/大號,"NT$1,098 NT$1,208"
美慾臀 飽滿肥嫩擬真肌紋陰肛雙穴自慰器 一般款 3.6kg,"NT$1,598 NT$1,760"
BAILE 卡斯 內挺外柔雙層滑皮龍骨吸盤假陽具 8.5吋 (電池款),NT$499 NT$549
日本NPG 極上超柔軟窄緊 神木麗 AV女優自慰器,"NT$1,880 NT$2,070"
BAILE 薩迪克 雙層滑皮龍骨吸盤超粗電動假陽具 9.4吋 (電池款),NT$598 NT$658
日本NPG JULIA 潮紅通道名器 AV女優自慰器,"NT$1,350 NT$1,485"
WE LOVE 激情肉感加溫逼真旋轉假陽具 (電池遙控款),NT$698 NT$768
日本NPG AV女優迷你自慰器 神木麗,NT$328 NT$360
日本NPG AV ONA CUP 女優自慰杯 田中檸檬 楓可憐,NT$258 NT$285
日本NPG AV ONA CUP 女優自慰杯 美谷朱里,NT$258 NT$285
日本NPG AV ONA CUP 女優自慰杯 藤森里穂,NT$258 NT$285
日本NPG AV ONA CUP 女優自慰杯 樞木葵,NT$258 NT$285
PRETTY LOVE Fitzgerald 情慾 強勁力度時尚浪潮AV按摩棒,"NT$1,380 NT$1,520"
日本NPG AV ONA CUP 女優自慰杯 永井瑪莉亞,NT$258 NT$285
EROCOME 狐狸座 片場強震8800轉AV按摩棒,"NT$1,700 NT$1,870"
日本NPG AV ONA CUP 女優自慰杯 君島美緒,NT$258 NT$285
EROCOME 雙魚座 無極變速7000轉AV按摩棒,"NT$1,700 NT$1,870"
PRETTY LOVE Antony 安東尼 青春版U+魔力震動加溫AV按摩棒,NT$698 NT$770
日本NPG AV ONA CUP 女優自慰杯 相澤南,NT$258 NT$285
日本NPG AV ONA CUP 女優自慰杯 高橋聖子,NT$258 NT$285
日本NPG AV ONA CUP 女優自慰杯 深田詠美,NT$258 NT$285
PRETTY LOVE Skyler 斯凱樂 液晶顯示強震大頭AV按摩棒,"NT$1,200 NT$1,320"
日本NPG AV ONA CUP 女優自慰杯 佐佐木明希,NT$258 NT$285
瑜珈女神 激爽肉彈雙穴自慰器 女體款,NT$398 NT$440
愛愛初體驗 仿真子宮腔 緊致絞肉感顆粒雙穴自慰器,NT$798 NT$888
享慾弄潮 10頻穿透爆震AV按摩棒,NT$388 NT$430
深井由美 擬真復刻饅頭穴自慰器 女體款,NT$558 NT$615
小思允 螺旋包裹不規則內穴肉感名器 熟女款,NT$458 NT$510
小思允 螺旋包裹不規則內穴肉感名器 青春款,NT$458 NT$510
彼女名器系列 美艷少婦 肉感撞擊雙穴自慰器,NT$480 NT$530
彼女名器系列 性感嫩模 嫩鮑酥胸雙穴自慰器,NT$458 NT$510
彼女名器系列 小澤優子 緊致通道肥厚自慰器,NT$458 NT$510
彼女名器系列 熱辣女友 飽滿鮑魚雙穴自慰器,NT$458 NT$510
美腿控 下半身長腿娃娃 105cm/30kg【限宅配】,"NT$11,000"
黑珍珠奶霸 啪啪肉感女體半身娃娃 25kg【限宅配】,"NT$12,500"
正妹奶霸 啪啪肉感女體半身娃娃 25kg【限宅配】,"NT$12,500"
橋本有菜 半身帶腿實體娃娃 熟女陰部 88cm【限宅配】,"NT$5,580"
橋本有菜 半身帶腿實體娃娃 少女陰部 88cm【限宅配】,"NT$5,580"
新木優子 半身帶腿實體娃娃 熟女陰部 85cm【限宅配】,"NT$3,999"
新木優子 半身帶腿實體娃娃 少女陰部 85cm【限宅配】,"NT$3,999"
青春智慧款 曼妙少婦身姿半身娃娃 Boya 波雅 88cm【限宅配】,"NT$12,500"
學妹的下身 美腿實體娃娃 90cm【限宅配】,"NT$6,999"
小蘿莉的下身 美腿實體娃娃 80cm【限宅配】,"NT$4,980"
蘿莉萌童 俏麗可人女娃娃 Tina 媞娜 80cm【限宅配】,"NT$5,580"
蘿莉萌童 服侍女僕愛娃娃 Emily 愛蜜莉 80cm【限宅配】,"NT$5,580"
蘿莉萌童 個性龐克女娃娃 Anna 安娜 80cm【限宅配】,"NT$5,580"
Ultimate ARES 終極戰神 72種震頻加溫液晶顯示AV按摩棒,NT$899 NT$999
塔莉雅 20X4段強震花苞造型AV按摩棒,NT$899 NT$999
LILO 愛神棒Ⅱ 10頻雙頭雙震AV按摩棒,NT$699 NT$770
蘿莉萌童 歐風甜心洋娃娃 Shia 希亞 80cm【限宅配】,"NT$5,580"
實體蘿莉娃娃 萌系小魔女 Sophia 蘇菲亞 100cm【限宅配】,"NT$9,999"
二次元動漫風格萌童娃娃 美奈 80cm【限宅配】,"NT$5,299"
二次元動漫風格萌童娃娃 芽衣 80cm【限宅配】,"NT$5,299"
PRETTY LOVE Prescott 優雅時尚雙刺激操控按摩棒,"NT$1,380 NT$1,520"
二次元動漫風格萌童娃娃 花旭 80cm【限宅配】,"NT$5,299"
Xiaomi 小米 3D仿真蘿莉娃娃 智能款 82cm【限宅配】,"NT$9,800"
Xiaomi 小米 3D仿真蘿莉娃娃 一般款 82cm【限宅配】,"NT$8,999"
日本 NPG KING 超弩級旋轉發光雙刺激按摩棒 (電池款),"NT$1,080 NT$1,200"
智能款 幼萌系全實體骨架半身娃娃 格雷西 65cm【限宅配】,"NT$7,800"
智能款 幼萌系全實體骨架半身娃娃 雀西 60cm【限宅配】,"NT$5,990"
幼萌系蘿莉真人娃娃 小薇 128cm【限宅配】,"NT$12,900"
日本 Prime ONE PISTON 外兔耳撩震轉珠旋轉按摩棒 (電池款),NT$898 NT$999
幼萌系蘿莉真人娃娃 小蝶 125cm【限宅配】,"NT$12,900"
Spring 春心棒 舌撩蜜震雙刺激G點按摩棒,NT$498 NT$550
可站立真人實體娃娃 清純美少女 Xiuyun 秀云 148cm【限宅配】,"NT$19,999"
進階版 陰道夾吸可站立真人語音 俏麗情人 Bingbing 冰冰 168cm【限宅配】,"NT$25,990"
進階版 陰道夾吸可站立真人語音娃娃 溫柔巨乳少妻 So Yeon 素妍 168cm【限宅配】,"NT$25,990"
YEAIN 風火輪 液晶顯示伸縮抽插滾輪撩撥電動按摩棒,"NT$1,780 NT$1,960"
進階版 陰道夾吸可站立真人語音娃娃 氣質人妻 Zhiling 志玲 158cm【限宅配】,"NT$24,990"
進階版 陰道夾吸可站立真人語音娃娃 氣質千金 Haruko 晴子 158cm【限宅配】,"NT$24,990"
PRETTY LOVE CERBERUS 兔子炮手青春版U+內外雙震動按摩棒,NT$598 NT$660
進階版 陰道夾吸可站立真人語音娃娃 時尚輕熟女神 Yiyi 依依 168cm【限宅配】,"NT$25,990"
【矽膠人模】鉑金硅膠可站立真人娃娃 典雅美人 Zhi Yan 芷嫣 165cm【限宅配】,"NT$69,999"
【矽膠人模】鉑金硅膠可站立真人娃娃 嫵媚人妻 Meina 美娜 158cm【限宅配】,"NT$69,999"
【矽膠人模】鉑金硅膠可站立真人娃娃 OL情人 Yu Rong 語蓉 160cm【限宅配】,"NT$69,999"
【矽膠人模】鉑金硅膠可站立真人娃娃 率性女模 Vicky 薇琪 160cm【限宅配】,"NT$69,999"
Haruko 晴子 氣質千金 可站立全實體真人娃娃 158cm【限宅配】,"NT$22,990"
Yiyi 依依 時尚輕熟女 可站立全實體真人娃娃 168cm【限宅配】,"NT$23,990"
Yu Qian 語倩 鉑金硅膠蠟像工藝可站立真人娃娃 165cm【限宅配】,"NT$49,999"
Linger 靈兒 3D仿真正妹半身娃娃 智能款 108cm【限宅配】,"NT$13,300"
PRETTY LOVE SNAPPY 愛浪情郎 青春版U+30頻雙震動按摩棒,NT$498 NT$550
Linger 靈兒 3D仿真正妹半身娃娃 一般款 108cm【限宅配】,"NT$12,900"
Lianya 不銹鋼變形骨骼真人娃娃 韻味美女 露易絲 165cm【限宅配】,"NT$20,990"
大力女神 快樂三交雙穴半身娃娃自慰器 7.8kg【限宅配】,"NT$3,200"
PRETTY LOVE Lamar 拉馬爾 液晶顯示內外雙震G點高潮按摩棒,"NT$1,080 NT$1,200"
佳奈子 半身實體娃娃 少女款 8.2kg【限宅配】,"NT$4,200"
繪里子 半身實體娃娃 稚女款 6kg【限宅配】,"NT$3,000"
Althea愛妮莎 森林系精靈天使真人娃娃 80cm (宅配限定),"NT$5,800"
Mytoys 蜜糖 雙點震動柔軟矽膠H型按摩棒,"NT$1,498 NT$1,650"
日本 VIBE-ONE 電機強力驅動旋轉G點按摩棒,"NT$1,899 NT$2,100"
ZINI 美娜 5舌撩10頻強震G點按摩棒,NT$899 NT$999
LILO 魔法棒 10頻震動雙馬達刺激電動按摩棒,NT$699 NT$770
魔法棒Ⅱ 20頻雙馬達舌舔加溫 黃金弧度G點按摩棒,NT$699 NT$770
PRETTY LOVE Elemental 青春版U+膨頭射手G點魔力按摩棒,NT$398 NT$440
PRETTY LOVE 雙倍快感 電擊乳夾+強震子彈有線跳蛋組合,NT$698 NT$770
PRETTY LOVE 搗蛋盒B 吸吮鼓震蜜豆+跳蛋雙組合按摩器,NT$598 NT$670
PRETTY LOVE 搗蛋盒A 內外震顫蜜豆雙顆有線跳蛋,NT$498 NT$550
Magic Box 吸吮震動有線雙跳蛋組合,NT$498 NT$550
PRETTY LOVE Marina 波蘿 液態矽膠軟綿綿激震無線跳蛋,NT$880 NT$970
PRETTY LOVE Kirk 精蟲蛋 液態矽膠超級軟激震無線跳蛋,NT$898 NT$999
PRETTY LOVE 脈衝吸吮+無線跳蛋組合 (遙控款),NT$698 NT$770
Hgod 蝶戀2代 手機APP伸縮震動雙刺激按摩器 (無線遙控款),"NT$1,280 NT$1,400"
LILO 米莉 秒潮子彈 10頻強震挑逗無線跳蛋 (遙控款),NT$298 NT$330
PRETTY LOVE 青春版U+ Bradley 舞動天使12頻震動跳蛋 (電池遙控款),NT$398 NT$440
PRETTY LOVE 青春版U+ Arvin 舞動精靈12頻震動跳蛋 (電池遙控款),NT$398 NT$440
PRETTY LOVE 南森 LED顯示內外刺激男女共震按摩器 (遙控款),"NT$1,080 NT$1,200"
PRETTY LOVE 青春版U+跳動精靈強震靜音跳蛋 (遙控款),NT$498 NT$550
PRETTY LOVE 青春版U+炫舞精靈強震靜音跳蛋 (遙控款),NT$498 NT$550
PRETTY LOVE 青春版U+情趣達人長跳蛋 (電池遙控款),NT$398 NT$440
PRETTY LOVE 米娜 巧舌狂擺挑逗震動按摩器,NT$498 NT$550
PRETTY LOVE 魔力小蜜蜂 手指套吸拍震動按摩器,NT$558 NT$615
日本 Mic Micronizer 超小型5頻陰核吸吮刺激器,NT$698 NT$770
LILO 麻吉熊 10頻強吻蜜豆吸吮按摩器,NT$288 NT$320
LILO 萌寵小熊 10頻強吻蜜豆吸吮按摩器 (電池款),NT$168 NT$199
ROMANCE 啊朵拉 口交包覆吸吮挑逗按摩器,NT$398 NT$440
LILO 小海馬 10頻舔搗撩撥吸吮按摩器,NT$298 NT$329
YEAIN 小企鵝吸潮共震聲波拍打按摩器,NT$798 NT$888
日本 Magic eyes 柔彈力 男女兼用前列腺後庭按摩器 (S/M/L),NT$498 NT$549
日本PRIME 理性的快感前列腺按摩器 人間工學型,NT$498 NT$549
日本PRIME 感情的快感前列腺按摩器 刺激特化型,NT$498 NT$549
情趣彩繪可水洗人體塗鴉筆 細筆款,NT$98 NT$108
拍的戲虐 Heart三顆愛心雙層手拍,NT$198 NT$219
拍的戲虐 SLAVE奴隸字母手拍,NT$198 NT$219
SM霸王 菱格紋調教鞭 60cm (宅配限定),NT$298 NT$329
SM性愛遊戲 手掌型調教黑色羽毛手拍 60cm (宅配限定),NT$198 NT$219
SM性愛遊戲 蝴蝶結緞帶愛心手拍 43cm,NT$178 NT$199
SM性愛遊戲 黑桃A造型調教手拍 43cm,NT$158 NT$179
SM性愛遊戲 紅黑混色羽毛手拍 60cm (宅配限定),NT$198 NT$219
乳的虐戀 可愛愛心造型吊墜乳夾,NT$198 NT$219
乳的虐戀 快感3鏈條雙乳夾,NT$159 NT$179
乳的虐戀 咪咪調教長鏈雙乳夾,NT$198 NT$219
SM鬼魅 狐狸皮革眼罩,NT$198 NT$219
SM束縛遊戲 綑綁靜電膠帶(15米),NT$118 NT$130
SM捆綁金屬頭束縛刑具繩子 (15米),NT$198 NT$219
SM捆綁金屬頭束縛麻繩 駝色 (5米/10米/15米),NT$158 ~ NT$278 NT$309
缚的性趣 金屬鏈條PU皮革腳銬,NT$228 NT$250
sagami 相模元祖 002 L加大超激薄衛生套 (3入/12入),NT$310 ~ NT$899
sagami 相模元祖 002 超激薄衛生套 12入,NT$799
sagami 相模元祖 002 超激薄衛生套 3入,NT$300
OL秘書服 四件式露胸綁帶短上衣單抽褶包臀裙套裝,NT$428 NT$470
夜店服 兩件式閃亮絲絨露乳銀鍊點綴連身洋裝 藍,NT$498 NT$550
